Asset being sold,Asset being purchased,Dollar Value,Account Owner
BTC,TWTR,117,vk49No9e
BTC,MSFT,42,vk49No9e
BTC,MSFT,275,YIgnIuj3
TWTR,BTC,74,h0mathxw
BTC,MSFT,352,YIgnIuj3
MSFT,BTC,95,YIgnIuj3
BTC,MSFT,239,YIgnIuj3
Cash,FB,153,YIgnIuj3
TWTR,BTC,85,YIgnIuj3
BTC,TWTR,115,YIgnIuj3
TWTR,BTC,71483,BMcMDnnf
ZEN,Cash,72483,BMcMDnnf
Cash,ZEN,3774,BMcMDnnf
ZEN,Cash,48,BMcMDnnf
BTC,TWTR,72,BMcMDnnf
MSFT,BTC,116,YIgnIuj3
TWTR,BTC,62,YIgnIuj3
BTC,TWTR,74,YIgnIuj3
ZEN,Cash,396,BMcMDnnf
BTC,MSFT,73,YIgnIuj3
TWTR,BTC,70,YIgnIuj3
BTC,TWTR,91,YIgnIuj3
MSFT,BTC,196,YIgnIuj3
ZEN,Cash,135,BMcMDnnf
BTC,TWTR,61,BMcMDnnf
TWTR,BTC,58,BMcMDnnf
Cash,ZEN,420483,BMcMDnnf
BTC,TWTR,37,YIgnIuj3
TWTR,BTC,2233,YIgnIuj3
TWTR,BTC,2286,YIgnIuj3
Cash,ZEN,2339,BMcMDnnf
Cash,ZEN,54,BMcMDnnf
Cash,ZEN,71778,BMcMDnnf
Cash,ZEN,62,BMcMDnnf
ZEN,Cash,64,BMcMDnnf
BTC,TWTR,89,2EYkPe2U
TWTR,BTC,54,2EYkPe2U
TWTR,BTC,43,2EYkPe2U
BTC,TWTR,221,2EYkPe2U
TWTR,BTC,53,2EYkPe2U
BTC,TWTR,46,2EYkPe2U
BTC,TWTR,36,2EYkPe2U
Cash,ZEN,255,SjUxmGUT
BTC,TWTR,37,Pl0eRMGi
BTC,ZEN,615562,Pl0eRMGi
ZEN,BTC,615605,Pl0eRMGi
Cash,ZEN,115,6FHD6vCd
ZEN,Cash,63,6FHD6vCd
BTC,ZEN,30,6FHD6vCd
ZEN,BTC,22,6FHD6vCd
TWTR,BTC,25,6FHD6vCd
TWTR,BTC,702729,6FHD6vCd
BTC,TWTR,156,h0mathxw
TWTR,BTC,94,Z9AILgII
ZEN,Cash,121,Z9AILgII
TWTR,BTC,19,Z9AILgII
TWTR,BTC,15,Z9AILgII
TWTR,BTC,28,Z9AILgII
BTC,TWTR,23,Z9AILgII
BTC,TWTR,40,Z9AILgII
TWTR,BTC,25,Z9AILgII
BTC,TWTR,24,Z9AILgII
TWTR,BTC,27,Z9AILgII
TWTR,BTC,46,Z9AILgII
BTC,TWTR,29,Z9AILgII
BTC,TWTR,78,Z9AILgII
ZEN,BTC,242,Z9AILgII
BTC,TWTR,46,h0mathxw
BTC,TWTR,113,Z9AILgII
BTC,TWTR,43,Z9AILgII
TWTR,BTC,249,h0mathxw
BTC,TWTR,107491,h0mathxw
Cash,ZEN,66,Z9AILgII
BTC,ZEN,41,Z9AILgII
BTC,TWTR,43,Z9AILgII
Cash,ZEN,35,Z9AILgII
ZEN,Cash,40,Z9AILgII
ZEN,Cash,188,Z9AILgII
Cash,ZEN,67,Z9AILgII
Cash,ZEN,35,Z9AILgII
ZEN,Cash,43,Z9AILgII
ZEN,Cash,59,Z9AILgII
ZEN,Cash,63,Z9AILgII
TWTR,BTC,18,Z9AILgII
ZEN,Cash,25,Z9AILgII
BTC,TWTR,22,Z9AILgII
TWTR,BTC,39,Z9AILgII
BTC,TWTR,31,Z9AILgII
BTC,TWTR,81,Z9AILgII
TWTR,BTC,89,Z9AILgII
TWTR,BTC,57,Z9AILgII
TWTR,BTC,144,Z9AILgII
TWTR,BTC,137,Z9AILgII
BTC,TWTR,77,Z9AILgII
BTC,TWTR,68,Z9AILgII
BTC,TWTR,95,cmGRBoFi
ZEN,BTC,39,cmGRBoFi
BTC,ZEN,30,cmGRBoFi
ZEN,BTC,32,cmGRBoFi
ZEN,Cash,416,Z9AILgII
BTC,TWTR,335,cmGRBoFi
BTC,TWTR,82,cmGRBoFi
TWTR,BTC,1127,Z9AILgII
TWTR,BTC,26,Z9AILgII
TWTR,BTC,28,Z9AILgII
BTC,TWTR,133,79kRyE6h
BTC,TWTR,258,vk49No9e
TWTR,BTC,39,vk49No9e
TWTR,BTC,19,vk49No9e
BTC,TWTR,41,vk49No9e
TWTR,BTC,16,vk49No9e
BTC,TWTR,17,vk49No9e
BTC,TWTR,16,vk49No9e
Cash,FB,187,YIgnIuj3
Cash,GOOG,505,YIgnIuj3
GOOG,Cash,784,YIgnIuj3
GOOG,Cash,150,vk49No9e
GOOG,Cash,517,vk49No9e
Cash,GOOG,139,YIgnIuj3
Cash,GOOG,139,YIgnIuj3
BTC,TWTR,143,YIgnIuj3
GOOG,Cash,600,YIgnIuj3
Cash,GOOG,600,YIgnIuj3
FB,Cash,55,YIgnIuj3
Cash,FB,38,YIgnIuj3
FB,Cash,78,YIgnIuj3
BTC,TWTR,79,vk49No9e
FB,Cash,35,vk49No9e
FB,Cash,193,YIgnIuj3
FB,Cash,112,vk49No9e
Cash,FB,22,vk49No9e
Cash,FB,12,vk49No9e
Cash,GOOG,113,vk49No9e
Cash,FB,191,YIgnIuj3
GOOG,Cash,92,vk49No9e
FB,Cash,290,YIgnIuj3
Cash,FB,67,YIgnIuj3
Cash,FB,26,vk49No9e
Cash,FB,18,vk49No9e
BTC,MSFT,57,vk49No9e
Cash,GOOG,117,YIgnIuj3
Cash,GOOG,104,vk49No9e
FB,Cash,29,YIgnIuj3
Cash,FB,69,YIgnIuj3
BTC,MSFT,34,vk49No9e
FB,Cash,182,YIgnIuj3
BTC,TWTR,4050,hBKBpsSK
BTC,TWTR,56,vk49No9e
FB,Cash,85,YIgnIuj3
Cash,GOOG,266,vk49No9e
Cash,FB,23,vk49No9e
FB,Cash,33,vk49No9e
Cash,GOOG,148,YIgnIuj3
Cash,GOOG,378,YIgnIuj3
FB,Cash,16,vk49No9e
Cash,GOOG,48,vk49No9e
BTC,MSFT,33,vk49No9e
TWTR,BTC,80,vk49No9e
TWTR,BTC,46,vk49No9e
TWTR,BTC,73,vk49No9e
Cash,FB,32,vk49No9e
Cash,FB,96,YIgnIuj3
FB,Cash,32,YIgnIuj3
Cash,FB,32,YIgnIuj3
Cash,FB,41,YIgnIuj3
FB,Cash,39,YIgnIuj3
Cash,GOOG,221,YIgnIuj3
FB,Cash,68,YIgnIuj3
TWTR,BTC,90,YIgnIuj3
FB,Cash,7,vk49No9e
Cash,FB,136,YIgnIuj3
BTC,MSFT,216,vk49No9e
GOOG,Cash,657,79kRyE6h
FB,Cash,265,YIgnIuj3
BTC,TWTR,65,vk49No9e
Cash,GOOG,105,79kRyE6h
FB,Cash,75,YIgnIuj3
TWTR,BTC,205,vk49No9e
Cash,GOOG,141,YIgnIuj3
Cash,GOOG,114,YIgnIuj3
FB,Cash,161,YIgnIuj3
FB,Cash,263,YIgnIuj3
Cash,FB,27,YIgnIuj3
Cash,FB,69,YIgnIuj3
Cash,GOOG,1787,YIgnIuj3
TWTR,BTC,83,79kRyE6h
BTC,TWTR,78,79kRyE6h
BTC,TWTR,204,79kRyE6h
TWTR,BTC,140,79kRyE6h
Cash,FB,66,YIgnIuj3
Cash,FB,120,YIgnIuj3
FB,Cash,119,YIgnIuj3
Cash,FB,43,YIgnIuj3
Cash,FB,49,YIgnIuj3
Cash,FB,38,vk49No9e
FB,Cash,328,vk49No9e
Cash,GOOG,100,vk49No9e
GOOG,Cash,33,vk49No9e
GOOG,Cash,20,vk49No9e
GOOG,Cash,61,vk49No9e
Cash,GOOG,16,vk49No9e
GOOG,Cash,16,vk49No9e
Cash,GOOG,16,vk49No9e
TWTR,BTC,61,vk49No9e
Cash,FB,786,vk49No9e
Cash,FB,184,YIgnIuj3
FB,Cash,40,YIgnIuj3
Cash,FB,19,vk49No9e
BTC,TWTR,37,vk49No9e
BTC,TWTR,22,vk49No9e
BTC,TWTR,30,vk49No9e
BTC,TWTR,17,vk49No9e
FB,Cash,20,vk49No9e
Cash,FB,24,vk49No9e
Cash,FB,150,YIgnIuj3
BTC,MSFT,123,YIgnIuj3
Cash,FB,20,vk49No9e
Cash,FB,30,vk49No9e
TWTR,BTC,18,vk49No9e
FB,Cash,24,vk49No9e
FB,Cash,69,vk49No9e
FB,Cash,143,YIgnIuj3
TWTR,BTC,17,vk49No9e
Cash,FB,27,vk49No9e
FB,Cash,31,YIgnIuj3
GOOG,Cash,108,vk49No9e
GOOG,Cash,152,vk49No9e
FB,Cash,22,vk49No9e
FB,Cash,19,vk49No9e
FB,Cash,23,vk49No9e
TLSA,BTC,41,vk49No9e
TLSA,BTC,9,vk49No9e
BTC,TLSA,9,vk49No9e
TLSA,BTC,19,vk49No9e
Cash,GOOG,443,YIgnIuj3
TLSA,BTC,14,vk49No9e
BTC,TLSA,8,vk49No9e
Cash,FB,18,vk49No9e
FB,Cash,38,YIgnIuj3
Cash,FB,35,vk49No9e
Cash,FB,51,YIgnIuj3
Cash,FB,14,vk49No9e
Cash,FB,20,vk49No9e
Cash,FB,44,YIgnIuj3
Cash,FB,20,vk49No9e
FB,Cash,13,vk49No9e
Cash,FB,50,YIgnIuj3
Cash,FB,827,YIgnIuj3
FB,Cash,99,YIgnIuj3
GOOG,Cash,117,YIgnIuj3
FB,Cash,29,YIgnIuj3
FB,Cash,20,vk49No9e
Cash,FB,13,vk49No9e
FB,Cash,30,vk49No9e
GOOG,Cash,975,YIgnIuj3
BTC,TWTR,96,vk49No9e
FB,Cash,15,vk49No9e
Cash,GOOG,110,vk49No9e
BTC,TWTR,39,vk49No9e
BTC,TWTR,17,vk49No9e
BTC,TWTR,14,vk49No9e
TWTR,BTC,25,vk49No9e
TWTR,BTC,9,vk49No9e
Cash,GOOG,69,vk49No9e
TWTR,BTC,27,vk49No9e
Cash,FB,21,vk49No9e
BTC,MSFT,136,YIgnIuj3
MSFT,BTC,44,YIgnIuj3
BTC,MSFT,37,YIgnIuj3
MSFT,BTC,35,YIgnIuj3
BTC,MSFT,127,YIgnIuj3
Cash,FB,33,YIgnIuj3
Cash,FB,37,YIgnIuj3
MSFT,BTC,91,YIgnIuj3
BTC,MSFT,46,YIgnIuj3
Cash,GOOG,159,YIgnIuj3
Cash,GOOG,126,YIgnIuj3
FB,Cash,81,YIgnIuj3
FB,Cash,43,YIgnIuj3
BTC,TWTR,51,YIgnIuj3
BTC,TWTR,994,PltZh5u0
FB,Cash,68,YIgnIuj3
GOOG,Cash,159,YIgnIuj3
TWTR,BTC,90,YIgnIuj3
BTC,TWTR,56,YIgnIuj3
BTC,MSFT,42,YIgnIuj3
BTC,TWTR,105,YIgnIuj3
FB,Cash,16702,YIgnIuj3
FB,Cash,169483,YIgnIuj3
BTC,TWTR,25,RvkOmL6z
TWTR,BTC,68,YIgnIuj3
TWTR,BTC,87,YIgnIuj3
BTC,TWTR,66,YIgnIuj3
TWTR,BTC,63,YIgnIuj3
BTC,TWTR,34,YIgnIuj3
TWTR,BTC,40,YIgnIuj3
TWTR,BTC,47,YIgnIuj3
BTC,TLSA,67,YIgnIuj3
TWTR,BTC,20,Z9AILgII
GOOG,Cash,139,YIgnIuj3
BTC,TWTR,376,Z9AILgII
FB,Cash,37,YIgnIuj3
Cash,FB,32,YIgnIuj3
Cash,FB,21,YIgnIuj3
BTC,TWTR,67295,Z9AILgII
BTC,TWTR,450,Z9AILgII
TWTR,BTC,110,Z9AILgII
BTC,TWTR,198,Z9AILgII
BTC,TWTR,94,RvkOmL6z
BTC,TWTR,35,RvkOmL6z
TWTR,BTC,95,RvkOmL6z
BTC,TWTR,26,Z9AILgII
TWTR,BTC,34,Z9AILgII
BTC,TWTR,26,Z9AILgII
BTC,TWTR,36,Z9AILgII
BTC,TWTR,57,Z9AILgII
BTC,TWTR,31,Z9AILgII
TWTR,BTC,540,Z9AILgII
BTC,TWTR,80,Z9AILgII
BTC,TWTR,24,Z9AILgII
TWTR,BTC,26,Z9AILgII
TWTR,BTC,168,Z9AILgII
BTC,TWTR,42,Z9AILgII
BTC,TWTR,58,Z9AILgII
TWTR,BTC,34,Z9AILgII
BTC,TWTR,28,Z9AILgII
TWTR,BTC,25,Z9AILgII
BTC,TWTR,23,Z9AILgII
TWTR,BTC,147,Z9AILgII
BTC,TWTR,42,Z9AILgII
BTC,TWTR,33,Z9AILgII
TWTR,BTC,34,Z9AILgII
BTC,TWTR,22,Z9AILgII
BTC,TWTR,49,Z9AILgII
TWTR,BTC,32,Z9AILgII
BTC,TWTR,56,Z9AILgII
TWTR,BTC,44,Z9AILgII
TWTR,BTC,24,Z9AILgII
TWTR,BTC,40,Z9AILgII
TWTR,BTC,28,Z9AILgII
TWTR,BTC,43,Z9AILgII
BTC,TWTR,39,Z9AILgII
BTC,TWTR,30,Z9AILgII
TWTR,BTC,31,Z9AILgII
TWTR,BTC,27,Z9AILgII
TWTR,BTC,4324,Z9AILgII
TWTR,BTC,122,Z9AILgII
BTC,TWTR,36,Z9AILgII
BTC,TWTR,83,Z9AILgII
ZEN,Cash,6910,Z9AILgII
BTC,TWTR,11732,Z9AILgII
BTC,TWTR,11775,Z9AILgII
TWTR,BTC,11963,Z9AILgII
BTC,TWTR,140,Z9AILgII
BTC,TWTR,36,Z9AILgII
BTC,TWTR,210,Z9AILgII
ZEN,BTC,82235,Z9AILgII
ZEN,Cash,86,nsufj6eP
FB,Cash,840301,bdMfZ0Sk
Cash,ZEN,91,nsufj6eP
Cash,FB,82,bdMfZ0Sk
TWTR,BTC,99,bdMfZ0Sk
FB,Cash,122,bdMfZ0Sk
Cash,FB,230,bdMfZ0Sk
FB,Cash,69,bdMfZ0Sk
FB,Cash,68,bdMfZ0Sk
Cash,FB,43,bdMfZ0Sk
Cash,GOOG,346,bdMfZ0Sk
Cash,FB,83,bdMfZ0Sk
Cash,FB,78,bdMfZ0Sk
FB,Cash,46,bdMfZ0Sk
Cash,FB,53,bdMfZ0Sk
FB,Cash,64,bdMfZ0Sk
Cash,FB,96,bdMfZ0Sk
FB,Cash,70,bdMfZ0Sk
Cash,FB,56,bdMfZ0Sk
FB,Cash,161,bdMfZ0Sk
FB,Cash,72,bdMfZ0Sk
Cash,FB,46,bdMfZ0Sk
FB,Cash,55,bdMfZ0Sk
Cash,GOOG,184,bdMfZ0Sk
Cash,GOOG,174,bdMfZ0Sk
FB,Cash,183,bdMfZ0Sk
Cash,FB,79,bdMfZ0Sk
FB,Cash,115,bdMfZ0Sk
FB,Cash,86,bdMfZ0Sk
Cash,FB,86,bdMfZ0Sk
Cash,FB,105,bdMfZ0Sk
FB,Cash,279,bdMfZ0Sk
FB,Cash,71,bdMfZ0Sk
FB,Cash,132,bdMfZ0Sk
FB,Cash,74,bdMfZ0Sk
FB,Cash,69,bdMfZ0Sk
Cash,FB,64,bdMfZ0Sk
FB,Cash,34,YIgnIuj3
Cash,FB,119,YIgnIuj3
Cash,FB,33,YIgnIuj3
Cash,GOOG,212,YIgnIuj3
GOOG,Cash,186,YIgnIuj3
GOOG,Cash,71,YIgnIuj3
GOOG,Cash,150,YIgnIuj3
GOOG,Cash,39,YIgnIuj3
GOOG,Cash,155,YIgnIuj3
Cash,FB,448,YIgnIuj3
FB,Cash,68,YIgnIuj3
Cash,GOOG,89,YIgnIuj3
Cash,FB,257982,vk49No9e
Cash,FB,412,YIgnIuj3
Cash,FB,152,YIgnIuj3
Cash,FB,65,YIgnIuj3
Cash,FB,34,YIgnIuj3
Cash,FB,35,YIgnIuj3
FB,Cash,23,YIgnIuj3
Cash,FB,72,YIgnIuj3
FB,Cash,84,YIgnIuj3
Cash,GOOG,69,YIgnIuj3
Cash,FB,140,YIgnIuj3
Cash,FB,246001,vk49No9e
GOOG,Cash,94,vk49No9e
TLSA,BTC,382,vk49No9e
FB,Cash,610,YIgnIuj3
Cash,FB,59,YIgnIuj3
TLSA,BTC,29,vk49No9e
TWTR,BTC,110,vk49No9e
Cash,FB,46,YIgnIuj3
FB,Cash,21,YIgnIuj3
FB,Cash,17,YIgnIuj3
FB,Cash,21,YIgnIuj3
Cash,FB,58,YIgnIuj3
BTC,TWTR,509,vk49No9e
BTC,TWTR,68,vk49No9e
FB,Cash,185,YIgnIuj3
Cash,FB,66,YIgnIuj3
Cash,GOOG,180,YIgnIuj3
BTC,TWTR,480,YIgnIuj3
TLSA,BTC,246,YIgnIuj3
TWTR,BTC,29,vk49No9e
BTC,TWTR,397,vk49No9e
BTC,TWTR,301,YIgnIuj3
TLSA,BTC,46,YIgnIuj3
BTC,TLSA,127,YIgnIuj3
TWTR,BTC,96,vk49No9e
Cash,FB,24809,YIgnIuj3
ZEN,Cash,268,BMcMDnnf
TWTR,BTC,580,BMcMDnnf
TWTR,BTC,80,BMcMDnnf
BTC,TWTR,256,BMcMDnnf
BTC,TWTR,1249,BMcMDnnf
TWTR,BTC,276964,BMcMDnnf
TWTR,BTC,277024,BMcMDnnf
BTC,TWTR,244,BMcMDnnf
TWTR,BTC,40,BMcMDnnf
TWTR,BTC,6264,BMcMDnnf
TWTR,BTC,23,BMcMDnnf
BTC,TWTR,39,BMcMDnnf
BTC,TWTR,76156,YIgnIuj3
TWTR,BTC,77541,vk49No9e
Cash,GOOG,79,vk49No9e
GOOG,Cash,353,bdMfZ0Sk
FB,Cash,88,bdMfZ0Sk
GOOG,Cash,660,bdMfZ0Sk
Cash,GOOG,181,bdMfZ0Sk
GOOG,Cash,327,bdMfZ0Sk
GOOG,Cash,129,bdMfZ0Sk
Cash,FB,61,bdMfZ0Sk
FB,Cash,86,bdMfZ0Sk
FB,Cash,127,bdMfZ0Sk
FB,Cash,51,bdMfZ0Sk
Cash,FB,74,bdMfZ0Sk
FB,Cash,229,bdMfZ0Sk
Cash,GOOG,176,bdMfZ0Sk
FB,Cash,112,bdMfZ0Sk
FB,Cash,124,bdMfZ0Sk
FB,Cash,56,bdMfZ0Sk
FB,Cash,216,bdMfZ0Sk
FB,Cash,72,bdMfZ0Sk
Cash,FB,72,bdMfZ0Sk
FB,Cash,68,bdMfZ0Sk
FB,Cash,63,bdMfZ0Sk
FB,Cash,130,bdMfZ0Sk
Cash,FB,64,bdMfZ0Sk
FB,Cash,69,bdMfZ0Sk
Cash,FB,56,bdMfZ0Sk
Cash,FB,51,bdMfZ0Sk
FB,Cash,87,bdMfZ0Sk
FB,Cash,60,bdMfZ0Sk
Cash,FB,73,bdMfZ0Sk
Cash,FB,60,bdMfZ0Sk
FB,Cash,80,bdMfZ0Sk
Cash,FB,59,bdMfZ0Sk
BTC,TWTR,87,79kRyE6h
Cash,FB,227,bdMfZ0Sk
TWTR,BTC,57,79kRyE6h
Cash,FB,93,bdMfZ0Sk
FB,Cash,51,bdMfZ0Sk
Cash,FB,69,bdMfZ0Sk
Cash,FB,83,bdMfZ0Sk
Cash,FB,82,bdMfZ0Sk
Cash,FB,103,bdMfZ0Sk
Cash,FB,61,bdMfZ0Sk
Cash,GOOG,178,bdMfZ0Sk
FB,Cash,70,bdMfZ0Sk
FB,Cash,121,bdMfZ0Sk
BTC,ZEN,31,EAIemI1
BTC,ZEN,11,EAIemI1
BTC,ZEN,9,EAIemI1
ZEN,BTC,7,EAIemI1
BTC,ZEN,8,EAIemI1
ZEN,BTC,17,EAIemI1
BTC,ZEN,7,EAIemI1
ZEN,BTC,8,EAIemI1
BTC,ZEN,8,EAIemI1
Cash,ZEN,206,RvkOmL6z
BTC,TWTR,39,Z9AILgII
TWTR,BTC,19,Z9AILgII
TWTR,BTC,18,Z9AILgII
TWTR,BTC,16,Z9AILgII
BTC,TWTR,17,Z9AILgII
BTC,TWTR,36,Z9AILgII
TWTR,BTC,23,Z9AILgII
BTC,TWTR,27,Z9AILgII
TWTR,BTC,125,f5A1AhdH
ZEN,BTC,76,f5A1AhdH
BTC,TWTR,91,f5A1AhdH
ZEN,BTC,49,f5A1AhdH
BTC,TWTR,70,f5A1AhdH
BTC,TWTR,39,f5A1AhdH
TWTR,BTC,262,f5A1AhdH
TWTR,BTC,60,f5A1AhdH
BTC,TWTR,37,f5A1AhdH
TWTR,BTC,170,f5A1AhdH
BTC,TWTR,135,f5A1AhdH
TWTR,BTC,30,f5A1AhdH
TWTR,BTC,120,f5A1AhdH
BTC,TWTR,69,f5A1AhdH
TWTR,BTC,37,b1pksSnU
TWTR,BTC,22,b1pksSnU
TWTR,BTC,26,b1pksSnU
BTC,TWTR,32,b1pksSnU
TWTR,BTC,21,b1pksSnU
BTC,TWTR,120,79kRyE6h
BTC,TWTR,4,79kRyE6h
BTC,TWTR,290,79kRyE6h
BTC,TWTR,24,79kRyE6h
BTC,TWTR,4,79kRyE6h
TWTR,BTC,15,79kRyE6h
BTC,TWTR,3,79kRyE6h
BTC,TWTR,3,79kRyE6h
TWTR,BTC,4,79kRyE6h
TWTR,BTC,4,79kRyE6h
TWTR,BTC,3,79kRyE6h
BTC,TWTR,4,79kRyE6h
BTC,TWTR,4,79kRyE6h
BTC,TWTR,3,79kRyE6h
BTC,TWTR,4,79kRyE6h
BTC,TWTR,79,79kRyE6h
GOOG,Cash,138,bdMfZ0Sk
GOOG,Cash,54,bdMfZ0Sk
Cash,GOOG,132,bdMfZ0Sk
TWTR,BTC,22,b1pksSnU
BTC,TWTR,16,b1pksSnU
BTC,TWTR,38,b1pksSnU
GOOG,Cash,99,bdMfZ0Sk
Cash,GOOG,112,bdMfZ0Sk
TWTR,BTC,29,b1pksSnU
GOOG,Cash,99,bdMfZ0Sk
Cash,GOOG,125,bdMfZ0Sk
GOOG,Cash,101,79kRyE6h
Cash,GOOG,106,bdMfZ0Sk
Cash,FB,134,bdMfZ0Sk
Cash,GOOG,308,79kRyE6h
GOOG,Cash,76,79kRyE6h
Cash,GOOG,19,79kRyE6h
GOOG,Cash,10,79kRyE6h
Cash,GOOG,221,79kRyE6h
GOOG,Cash,12,79kRyE6h
Cash,GOOG,13,79kRyE6h
GOOG,Cash,13,79kRyE6h
GOOG,Cash,15,79kRyE6h
Cash,GOOG,121,79kRyE6h
BTC,TWTR,17,b1pksSnU
TWTR,BTC,21,b1pksSnU
BTC,TWTR,165,b1pksSnU
TWTR,BTC,18,b1pksSnU
Cash,FB,3803,bdMfZ0Sk
FB,Cash,71,bdMfZ0Sk
FB,Cash,100,bdMfZ0Sk
FB,Cash,107,bdMfZ0Sk
Cash,FB,79,bdMfZ0Sk
FB,Cash,137,bdMfZ0Sk
Cash,FB,80,bdMfZ0Sk
FB,Cash,126,bdMfZ0Sk
FB,Cash,76,bdMfZ0Sk
FB,Cash,72,bdMfZ0Sk
FB,Cash,76,bdMfZ0Sk
FB,Cash,60,bdMfZ0Sk
FB,Cash,79,bdMfZ0Sk
FB,Cash,70,bdMfZ0Sk
Cash,FB,53,bdMfZ0Sk
Cash,FB,1146,bdMfZ0Sk
FB,Cash,66,bdMfZ0Sk
FB,Cash,67,bdMfZ0Sk
FB,Cash,133,bdMfZ0Sk
FB,Cash,78,bdMfZ0Sk
Cash,FB,69,bdMfZ0Sk
FB,Cash,72,bdMfZ0Sk
Cash,GOOG,148,bdMfZ0Sk
TWTR,BTC,4204,eNeqzcMi
TWTR,BTC,115,eNeqzcMi
BTC,TWTR,270,eNeqzcMi
TWTR,BTC,61,eNeqzcMi
TWTR,BTC,146,eNeqzcMi
TWTR,BTC,73,eNeqzcMi
TWTR,BTC,47,eNeqzcMi
TWTR,BTC,94,eNeqzcMi
TWTR,BTC,61,eNeqzcMi
TWTR,BTC,78,eNeqzcMi
BTC,TWTR,30,BMcMDnnf
TWTR,BTC,72,2OqrENNH
ZEN,BTC,3197910,nDJxBw6
BTC,TWTR,65,nDJxBw6
BTC,TWTR,230,nDJxBw6
TWTR,BTC,3193201,nDJxBw6
BTC,TWTR,43,nDJxBw6
BTC,TWTR,36,nDJxBw6
BTC,TWTR,3193407,nDJxBw6
BTC,TWTR,111,nDJxBw6
TWTR,BTC,88,nDJxBw6
TWTR,BTC,500513,Z9AILgII
BTC,TWTR,26,nDJxBw6
ZEN,Cash,328,nDJxBw6
Cash,ZEN,328,nDJxBw6
Cash,ZEN,776,nDJxBw6
ZEN,BTC,97,nDJxBw6
BTC,TWTR,7400,BMcMDnnf
BTC,TWTR,55,BMcMDnnf
TWTR,BTC,23,BMcMDnnf
TWTR,BTC,281,BMcMDnnf
BTC,TWTR,35,BMcMDnnf
BTC,TWTR,31,BMcMDnnf
GOOG,Cash,43,BMcMDnnf
GOOG,Cash,12,BMcMDnnf
BTC,TWTR,394,2EYkPe2U
TWTR,BTC,397,B3PpVwz
TWTR,BTC,133,B3PpVwz
GOOG,Cash,90,BMcMDnnf
GOOG,Cash,30,BMcMDnnf
BTC,TWTR,3234,BMcMDnnf
BTC,TWTR,58,BMcMDnnf
BTC,TWTR,44,BMcMDnnf
BTC,TWTR,248,BMcMDnnf
TWTR,BTC,259,BMcMDnnf
BTC,TWTR,29,BMcMDnnf
TWTR,BTC,79,BMcMDnnf
BTC,TWTR,3697,BMcMDnnf
BTC,TWTR,38,BMcMDnnf
BTC,TWTR,75,BMcMDnnf
BTC,TWTR,39,BMcMDnnf
BTC,TWTR,518,BMcMDnnf
TWTR,BTC,526,BMcMDnnf
TWTR,BTC,32,BMcMDnnf
TWTR,BTC,140,BMcMDnnf
TWTR,BTC,48,BMcMDnnf
TWTR,BTC,46,BMcMDnnf
TWTR,BTC,5646,BMcMDnnf
Cash,ZEN,256,YIgnIuj3
Cash,ZEN,271,YIgnIuj3
ZEN,Cash,85088,YIgnIuj3
ZEN,Cash,143,YIgnIuj3
BTC,MSFT,81,YIgnIuj3
GOOG,Cash,343698,YIgnIuj3
GOOG,Cash,343698,YIgnIuj3
ZEN,BTC,598243,YIgnIuj3
Cash,GOOG,578463,YIgnIuj3
Cash,FB,223,YIgnIuj3
FB,Cash,20,YIgnIuj3
FB,Cash,36,YIgnIuj3
FB,Cash,79,YIgnIuj3
Cash,FB,21,YIgnIuj3
FB,Cash,63,YIgnIuj3
BTC,MSFT,39,YIgnIuj3
FB,Cash,37,YIgnIuj3
MSFT,BTC,33,YIgnIuj3
MSFT,BTC,96,YIgnIuj3
FB,Cash,21,YIgnIuj3
GOOG,Cash,135,YIgnIuj3
GOOG,Cash,52,YIgnIuj3
GOOG,Cash,40,YIgnIuj3
GOOG,Cash,101,YIgnIuj3
GOOG,Cash,95,YIgnIuj3
Cash,GOOG,174,YIgnIuj3
GOOG,Cash,88,YIgnIuj3
GOOG,Cash,245,YIgnIuj3
Cash,FB,35,YIgnIuj3
BTC,MSFT,124,YIgnIuj3
MSFT,BTC,65,YIgnIuj3
BTC,MSFT,52,YIgnIuj3
Cash,FB,21,YIgnIuj3
Cash,FB,30,YIgnIuj3
BTC,TWTR,1717,UH3KjXqN
BTC,TWTR,51,UH3KjXqN
TWTR,BTC,482,YIgnIuj3
FB,Cash,67,YIgnIuj3
Cash,GOOG,236,YIgnIuj3
TWTR,BTC,628,UH3KjXqN
Cash,FB,155,bdMfZ0Sk
FB,Cash,95,YIgnIuj3
FB,Cash,51,YIgnIuj3
Cash,FB,12,YIgnIuj3
Cash,FB,13,YIgnIuj3
FB,Cash,15,YIgnIuj3
Cash,FB,18,YIgnIuj3
TWTR,BTC,132,UH3KjXqN
Cash,FB,93,YIgnIuj3
FB,Cash,15,YIgnIuj3
Cash,FB,11,YIgnIuj3
Cash,FB,15,YIgnIuj3
MSFT,BTC,82,YIgnIuj3
FB,Cash,12,YIgnIuj3
Cash,FB,15,YIgnIuj3
FB,Cash,15,YIgnIuj3
Cash,FB,16,YIgnIuj3
TWTR,BTC,527,UH3KjXqN
Cash,FB,38,bdMfZ0Sk
BTC,TWTR,275,UH3KjXqN
FB,Cash,11,YIgnIuj3
FB,Cash,24,YIgnIuj3
FB,Cash,11,YIgnIuj3
FB,Cash,11,YIgnIuj3
